ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
685	3,5,2	80,144,84	0,0,0	86,143,60	154	149
686	1,0,2	264,377,275	0,0,2	140,209,115	213	149
687	104,111,98	12,16,12	130,188,112	10,14,5	193	149
688	41,40,56	12,16,12	27,36,13	10,14,5	233	149
689	13,12,12	76,83,54	8,3,0	111,155,99	188	149
690	152,156,111	7,2,6	227,235,124	13,18,8	156	149
691	4,1,0	95,157,120	2,2,3	104,181,79	152	149
693	12,12,13	17,19,14	0,12,0	11,15,8	298	149
694	3,7,5	12,16,5	3,18,10	7,6,2	208	149
698	119,140,87	0,0,3	111,181,81	0,0,1	204	149
702	1,0,0	0,2,0	0,4,4	0,4,0	179	149
703	5,1,2	5,4,2	8,7,8	1,9,6	179	149
705	0,2,0	48,49,35	0,3,2	20,41,16	185	149
708	18,18,7	0,0,0	10,23,6	0,5,0	169	149
710	4,5,5	0,3,0	6,3,1	0,4,0	277	149
711	4,7,5	7,3,5	6,3,2	10,1,4	294	149
712	0,5,0	7,3,5	0,4,1	10,1,4	165	149
